holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,is_holiday,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_severe_weather,is_low_visibility,has_precipitation,temp_scaled,clouds_all_scaled,congestion_category
,294.35,0.0,0.0,1,Clear,sky is clear,2015-09-08 19:00:00,3242,False,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7642471505698865,0.01,Medium
,291.7,0.0,0.0,1,Clear,sky is clear,2015-09-08 20:00:00,2924,False,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7245050989802039,0.01,Medium
,289.69,0.0,0.0,1,Clear,sky is clear,2015-09-08 21:00:00,2415,False,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6943611277744453,0.01,Medium
,288.34,0.0,0.0,1,Clear,sky is clear,2015-09-08 22:00:00,1578,False,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6741151769646069,0.01,Medium
,286.75,0.0,0.0,1,Clear,sky is clear,2015-09-08 23:00:00,934,False,23,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650269946010798,0.01,Low
,286.03,0.0,0.0,1,Clear,sky is clear,2015-09-09 00:00:00,535,False,0,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6394721055788839,0.01,Low
,285.21,0.0,0.0,1,Clear,sky is clear,2015-09-09 01:00:00,331,False,1,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6271745650869824,0.01,Low
,284.6,0.6,0.0,1,Rain,light rain,2015-09-09 02:00:00,260,False,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6180263947210562,0.01,Low
,284.76,0.6,0.0,1,Rain,light rain,2015-09-09 03:00:00,374,False,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6204259148170366,0.01,Low
,284.72,0.3,0.0,1,Rain,light rain,2015-09-09 04:00:00,902,False,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.619826034793042,0.01,Low
,284.84,0.3,0.0,1,Rain,light rain,2015-09-09 05:00:00,2952,False,5,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6216256748650267,0.01,Medium
,284.72,0.0,0.0,1,Clear,sky is clear,2015-09-09 06:00:00,5879,False,6,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619826034793042,0.01,Severe
,284.7,0.0,0.0,1,Mist,mist,2015-09-09 07:00:00,6463,False,7,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6195260947810438,0.01,Severe
,287.04,0.0,0.0,40,Mist,mist,2015-09-09 08:00:00,6118,False,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6546190761847634,0.4,Severe
,288.09,0.0,0.0,40,Mist,mist,2015-09-09 09:00:00,5573,False,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6703659268146368,0.4,Severe
,289.91,0.0,0.0,40,Clouds,scattered clouds,2015-09-09 10:00:00,4582,False,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6976604679064192,0.4,High
,291.43,0.0,0.0,90,Rain,light rain,2015-09-09 11:00:00,4335,False,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7204559088182366,0.9,High
,291.29,0.0,0.0,90,Rain,moderate rain,2015-09-09 12:00:00,2786,False,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7183563287342536,0.9,Medium
,290.54,0.0,0.0,90,Rain,moderate rain,2015-09-09 13:00:00,4945,False,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7071085782843436,0.9,High
,291.1,0.0,0.0,90,Rain,light rain,2015-09-09 14:00:00,5495,False,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7155068986202764,0.9,Severe
,291.81,0.0,0.0,75,Rain,light rain,2015-09-09 15:00:00,5716,False,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7261547690461909,0.75,Severe
,293.48,0.0,0.0,1,Clear,sky is clear,2015-09-09 16:00:00,6856,False,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7511997600479908,0.01,Severe
,294.01,0.0,0.0,90,Clouds,overcast clouds,2015-09-09 17:00:00,6402,False,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7591481703659269,0.9,Severe
,293.75,0.0,0.0,75,Clouds,broken clouds,2015-09-09 18:00:00,4601,False,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7552489502099581,0.75,High
,292.44,0.0,0.0,75,Thunderstorm,thunderstorm,2015-09-09 19:00:00,3497,False,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7356028794241153,0.75,High
,291.73,0.0,0.0,90,Rain,light rain,2015-09-09 20:00:00,3183,False,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7249550089982008,0.9,Medium
,289.97,5.59,0.0,90,Rain,heavy intensity rain,2015-09-09 21:00:00,2300,False,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6985602879424121,0.9,Medium
,289.64,3.28,0.0,75,Rain,heavy intensity rain,2015-09-09 22:00:00,1495,False,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6936112777444511,0.75,Medium
,289.6,4.04,0.0,90,Rain,heavy intensity rain,2015-09-09 23:00:00,1047,False,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6930113977204564,0.9,Low
,289.16,0.55,0.0,90,Rain,moderate rain,2015-09-10 00:00:00,498,False,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6864127174565092,0.9,Low
,288.15,0.0,0.0,90,Mist,mist,2015-09-10 01:00:00,340,False,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6712657468506297,0.9,Low
,288.0,0.0,0.0,75,Mist,mist,2015-09-10 02:00:00,297,False,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.669016196760648,0.75,Low
,287.74,0.0,0.0,75,Mist,mist,2015-09-10 03:00:00,333,False,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6651169766046794,0.75,Low
,288.2,0.52,0.0,75,Rain,light rain,2015-09-10 04:00:00,904,False,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6720155968806238,0.75,Low
,288.57,0.64,0.0,90,Rain,light rain,2015-09-10 05:00:00,2928,False,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6775644871025795,0.9,Medium
,288.5,0.4,0.0,90,Drizzle,light intensity drizzle,2015-09-10 06:00:00,5481,False,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.676514697060588,0.9,Severe
,288.02,0.0,0.0,75,Mist,mist,2015-09-10 07:00:00,6518,False,7,3,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6693161367726453,0.75,Severe
,287.96,0.0,0.0,90,Mist,mist,2015-09-10 08:00:00,6222,False,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6684163167366525,0.9,Severe
,288.58,0.38,0.0,20,Rain,light rain,2015-09-10 09:00:00,5642,False,9,3,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6777144571085781,0.2,Severe
,289.8,0.0,0.0,1,Clear,sky is clear,2015-09-10 10:00:00,4743,False,10,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6960107978404322,0.01,High
,291.4,0.0,0.0,1,Clear,sky is clear,2015-09-10 11:00:00,4982,False,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7200059988002397,0.01,Severe
,292.53,0.0,0.0,1,Clear,sky is clear,2015-09-10 12:00:00,5119,False,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7369526094781041,0.01,Severe
,293.38,0.0,0.0,1,Clear,sky is clear,2015-09-10 13:00:00,5092,False,13,3,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7497000599880025,0.01,Severe
,293.49,0.0,0.0,1,Clear,sky is clear,2015-09-10 14:00:00,5334,False,14,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7513497300539894,0.01,Severe
,293.55,0.0,0.0,40,Clouds,scattered clouds,2015-09-10 15:00:00,5945,False,15,3,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7522495500899823,0.4,Severe
,292.93,0.0,0.0,40,Clouds,scattered clouds,2015-09-10 16:00:00,6606,False,16,3,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7429514097180566,0.4,Severe
,292.73,0.0,0.0,75,Clouds,broken clouds,2015-09-10 17:00:00,6184,False,17,3,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7399520095980808,0.75,Severe
,291.06,0.0,0.0,1,Clear,sky is clear,2015-09-10 18:00:00,4725,False,18,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7149070185962809,0.01,High
,289.97,0.0,0.0,40,Clouds,scattered clouds,2015-09-10 19:00:00,3687,False,19,3,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6985602879424121,0.4,High
,287.52,0.0,0.0,40,Clouds,scattered clouds,2015-09-10 20:00:00,3323,False,20,3,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6618176364727053,0.4,Medium
,287.23,0.0,0.0,75,Clouds,broken clouds,2015-09-10 21:00:00,2684,False,21,3,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6574685062987407,0.75,Medium
,285.89,0.0,0.0,1,Clear,sky is clear,2015-09-10 22:00:00,2578,False,22,3,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637372525494901,0.01,Medium
,285.23,0.0,0.0,75,Clouds,broken clouds,2015-09-10 23:00:00,1300,False,23,3,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6274745050989806,0.75,Medium
,284.89,0.0,0.0,75,Clouds,broken clouds,2015-09-11 00:00:00,707,False,0,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6223755248950209,0.75,Low
,283.66,0.0,0.0,1,Clear,sky is clear,2015-09-11 01:00:00,375,False,1,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603929214157169,0.01,Low
,283.38,0.0,0.0,1,Clear,sky is clear,2015-09-11 02:00:00,310,False,2,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5997300539892022,0.01,Low
,282.42,0.6,0.0,1,Rain,light rain,2015-09-11 03:00:00,383,False,3,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5853329334133177,0.01,Low
,281.62,0.0,0.0,1,Clear,sky is clear,2015-09-11 04:00:00,854,False,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5733353329334135,0.01,Low
,281.5,0.0,0.0,1,Clear,sky is clear,2015-09-11 05:00:00,2836,False,5,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5715356928614279,0.01,Medium
,281.38,0.0,0.0,1,Clear,sky is clear,2015-09-11 06:00:00,5526,False,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5697360527894422,0.01,Severe
,281.03,0.0,0.0,1,Mist,mist,2015-09-11 07:00:00,6125,False,7,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5644871025794839,0.01,Severe
,282.8,0.0,0.0,1,Clear,sky is clear,2015-09-11 08:00:00,5343,False,8,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591031793641272,0.01,Severe
,283.98,0.0,0.0,1,Clear,sky is clear,2015-09-11 09:00:00,5031,False,9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087282543491306,0.01,Severe
,286.91,0.0,0.0,1,Clear,sky is clear,2015-09-11 10:00:00,4705,False,10,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6526694661067791,0.01,High
,287.7,0.0,0.0,1,Clear,sky is clear,2015-09-11 11:00:00,5061,False,11,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6645170965806838,0.01,Severe
,289.0,0.0,0.0,40,Clouds,scattered clouds,2015-09-11 12:00:00,5427,False,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.684013197360528,0.4,Severe
,289.23,0.0,0.0,75,Clouds,broken clouds,2015-09-11 13:00:00,5188,False,13,4,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6874625074985007,0.75,Severe
,289.5,0.0,0.0,75,Clouds,broken clouds,2015-09-11 14:00:00,5556,False,14,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.691511697660468,0.75,Severe
,289.71,0.0,0.0,40,Clouds,scattered clouds,2015-09-11 15:00:00,5949,False,15,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6946610677864425,0.4,Severe
,290.06,0.0,0.0,40,Clouds,scattered clouds,2015-09-11 16:00:00,6262,False,16,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6999100179964008,0.4,Severe
,290.24,0.0,0.0,90,Clouds,overcast clouds,2015-09-11 17:00:00,5717,False,17,4,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7026094781043793,0.9,Severe
,289.63,0.0,0.0,90,Clouds,overcast clouds,2015-09-11 18:00:00,4497,False,18,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6934613077384524,0.9,High
,287.82,0.0,0.0,40,Clouds,scattered clouds,2015-09-11 19:00:00,3471,False,19,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6663167366526696,0.4,High
,287.12,0.0,0.0,40,Clouds,scattered clouds,2015-09-11 20:00:00,2017,False,20,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6558188362327536,0.4,Medium
,284.05,0.0,0.0,1,Clear,sky is clear,2015-09-11 21:00:00,1932,False,21,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609778044391122,0.01,Medium
,282.67,0.0,0.0,1,Clear,sky is clear,2015-09-11 22:00:00,2209,False,22,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5890821835632877,0.01,Medium
,282.27,0.0,0.0,1,Clear,sky is clear,2015-09-11 23:00:00,2347,False,23,4,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5830833833233352,0.01,Medium
,281.96,0.0,0.0,1,Clear,sky is clear,2015-09-12 00:00:00,801,False,0,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5784343131373724,0.01,Low
,281.14,0.0,0.0,1,Mist,mist,2015-09-12 01:00:00,580,False,1,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5661367726454708,0.01,Low
,280.83,0.0,0.0,1,Mist,mist,2015-09-12 02:00:00,369,False,2,5,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.561487702459508,0.01,Low
,280.61,0.0,0.0,1,Fog,fog,2015-09-12 03:00:00,196,False,3,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5581883623275349,0.01,Low
,280.38,0.0,0.0,40,Mist,mist,2015-09-12 04:00:00,211,False,4,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5547390521895622,0.4,Low
,280.3,0.0,0.0,90,Mist,mist,2015-09-12 05:00:00,368,False,5,5,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.553539292141572,0.9,Low
,280.12,0.25,0.0,90,Rain,light rain,2015-09-12 06:00:00,655,False,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5508398320335935,0.9,Low
,280.2,0.0,0.0,1,Fog,fog,2015-09-12 07:00:00,1200,False,7,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5520395920815837,0.01,Low
,280.81,0.0,0.0,1,Mist,mist,2015-09-12 08:00:00,1795,False,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5611877624475107,0.01,Medium
,285.19,0.0,0.0,1,Haze,haze,2015-09-12 09:00:00,2119,False,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6268746250749851,0.01,Medium
,288.21,0.0,0.0,1,Haze,haze,2015-09-12 10:00:00,2410,False,10,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6721655668866225,0.01,Medium
,289.02,0.0,0.0,1,Haze,haze,2015-09-12 11:00:00,2814,False,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6843131373725253,0.01,Medium
,291.56,0.0,0.0,1,Clear,sky is clear,2015-09-12 12:00:00,2785,False,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722405518896221,0.01,Medium
,292.02,0.0,0.0,1,Clear,sky is clear,2015-09-12 13:00:00,2736,False,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7293041391721654,0.01,Medium
,292.21,0.0,0.0,1,Clear,sky is clear,2015-09-12 14:00:00,2696,False,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7321535692861426,0.01,Medium
,292.74,0.0,0.0,40,Clouds,scattered clouds,2015-09-12 15:00:00,2749,False,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7401019796040794,0.4,Medium
,292.71,0.0,0.0,1,Clear,sky is clear,2015-09-12 16:00:00,2639,False,16,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7396520695860826,0.01,Medium
,292.56,0.0,0.0,40,Clouds,scattered clouds,2015-09-12 17:00:00,2437,False,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7374025194961009,0.4,Medium
,292.05,0.0,0.0,1,Clear,sky is clear,2015-09-12 18:00:00,2479,False,18,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7297540491901623,0.01,Medium
,289.74,0.0,0.0,1,Clear,sky is clear,2015-09-12 19:00:00,2213,False,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6951109778044394,0.01,Medium
,288.01,0.0,0.0,1,Clear,sky is clear,2015-09-12 20:00:00,2407,False,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6691661667666466,0.01,Medium
,284.8,0.0,0.0,1,Clear,sky is clear,2015-09-12 21:00:00,2711,False,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6210257948410322,0.01,Medium
,284.26,0.0,0.0,1,Clear,sky is clear,2015-09-12 22:00:00,3248,False,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6129274145170965,0.01,Medium
,283.88,0.0,0.0,1,Clear,sky is clear,2015-09-12 23:00:00,2956,False,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6072285542891422,0.01,Medium
,283.66,0.0,0.0,1,Clear,sky is clear,2015-09-13 00:00:00,1369,False,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603929214157169,0.01,Medium
,283.29,0.0,0.0,1,Clear,sky is clear,2015-09-13 01:00:00,909,False,1,6,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5983803239352135,0.01,Low
,283.2,0.0,0.0,1,Clear,sky is clear,2015-09-13 02:00:00,615,False,2,6,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5970305938812237,0.01,Low
,283.31,0.3,0.0,1,Rain,light rain,2015-09-13 03:00:00,342,False,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5986802639472107,0.01,Low
,283.32,0.0,0.0,1,Clear,sky is clear,2015-09-13 04:00:00,257,False,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5988302339532094,0.01,Low
