holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,is_holiday
,273.72,0.0,0.0,90,Clouds,overcast clouds,2016-03-05 13:00:00,4994,False
,275.88,0.0,0.0,40,Clouds,scattered clouds,2016-03-05 15:00:00,4912,False
,276.61,0.0,0.0,1,Clear,sky is clear,2016-03-05 17:00:00,4769,False
,274.15,0.0,0.0,1,Clear,sky is clear,2016-03-05 19:00:00,3997,False
,273.08,0.0,0.0,5,Clear,sky is clear,2016-03-05 21:00:00,3896,False
,272.21,0.0,0.0,1,Clear,sky is clear,2016-03-05 23:00:00,2296,False
,271.93,0.0,0.0,1,Clear,sky is clear,2016-03-06 00:00:00,1250,False
,272.22,0.0,0.0,1,Clear,sky is clear,2016-03-06 01:00:00,984,False
,272.35,0.0,0.0,1,Clear,sky is clear,2016-03-06 03:00:00,349,False
,273.08,0.0,0.0,1,Clear,sky is clear,2016-03-06 04:00:00,302,False
,273.35,0.0,0.0,1,Clear,sky is clear,2016-03-06 05:00:00,427,False
,274.0,0.0,0.0,1,Clear,sky is clear,2016-03-06 06:00:00,796,False
,276.61,0.0,0.0,40,Clouds,scattered clouds,2016-03-06 08:00:00,1987,False
,281.15,0.0,0.0,1,Clear,sky is clear,2016-03-06 11:00:00,3902,False
,284.48,0.0,0.0,1,Clear,sky is clear,2016-03-06 12:00:00,4443,False
,285.75,0.0,0.0,1,Clear,sky is clear,2016-03-06 14:00:00,4465,False
,286.29,0.0,0.0,1,Clear,sky is clear,2016-03-06 16:00:00,4199,False
,285.08,0.0,0.0,40,Clouds,scattered clouds,2016-03-06 18:00:00,3641,False
,281.15,0.0,0.0,40,Clouds,scattered clouds,2016-03-06 20:00:00,2457,False
,279.42,0.0,0.0,1,Clear,sky is clear,2016-03-06 21:00:00,2904,False
,279.31,0.0,0.0,1,Mist,mist,2016-03-06 23:00:00,1028,False
,278.88,0.0,0.0,1,Fog,fog,2016-03-07 00:00:00,668,False
,278.66,0.0,0.0,1,Mist,mist,2016-03-07 02:00:00,351,False
,278.73,0.0,0.0,40,Mist,mist,2016-03-07 05:00:00,2783,False
,278.09,0.0,0.0,40,Fog,fog,2016-03-07 06:00:00,5870,False
,278.28,0.0,0.0,1,Mist,mist,2016-03-07 07:00:00,6860,False
,281.8,0.0,0.0,1,Clear,sky is clear,2016-03-07 09:00:00,4675,False
,287.29,0.0,0.0,40,Clouds,scattered clouds,2016-03-07 11:00:00,4557,False
,290.15,0.0,0.0,40,Clouds,scattered clouds,2016-03-07 12:00:00,4859,False
,290.08,0.0,0.0,90,Clouds,overcast clouds,2016-03-07 15:00:00,5579,False
,289.29,0.0,0.0,90,Clouds,overcast clouds,2016-03-07 17:00:00,6053,False
,287.87,0.0,0.0,90,Clouds,overcast clouds,2016-03-07 19:00:00,2973,False
,286.79,0.0,0.0,90,Clouds,overcast clouds,2016-03-07 21:00:00,2030,False
,286.51,0.0,0.0,1,Clear,sky is clear,2016-03-07 23:00:00,917,False
,286.15,0.0,0.0,1,Clear,sky is clear,2016-03-08 00:00:00,529,False
,285.36,0.0,0.0,1,Clear,sky is clear,2016-03-08 02:00:00,248,False
,285.15,0.0,0.0,75,Clouds,broken clouds,2016-03-08 04:00:00,903,False
,285.94,0.0,0.0,75,Mist,mist,2016-03-08 06:00:00,5774,False
,286.68,0.0,0.0,90,Clouds,overcast clouds,2016-03-08 08:00:00,6003,False
,289.29,0.0,0.0,75,Clouds,broken clouds,2016-03-08 10:00:00,4406,False
,291.5,0.0,0.0,90,Clouds,overcast clouds,2016-03-08 12:00:00,4780,False
,293.22,0.0,0.0,1,Clear,sky is clear,2016-03-08 14:00:00,5349,False
,292.46,0.0,0.0,40,Clouds,scattered clouds,2016-03-08 16:00:00,6953,False
,285.16,0.0,0.0,90,Clouds,overcast clouds,2016-03-08 18:00:00,4778,False
,281.61,0.0,0.0,90,Clouds,overcast clouds,2016-03-08 20:00:00,2713,False
,279.37,0.0,0.0,90,Clouds,overcast clouds,2016-03-08 22:00:00,1566,False
,277.75,0.0,0.0,90,Mist,mist,2016-03-09 00:00:00,559,False
,276.65,0.0,0.0,90,Mist,mist,2016-03-09 02:00:00,279,False
,275.93,0.0,0.0,90,Mist,mist,2016-03-09 04:00:00,881,False
,275.35,0.0,0.0,90,Mist,mist,2016-03-09 06:00:00,5735,False
,275.43,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-09 08:00:00,6115,False
,276.01,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-09 10:00:00,4598,False
,276.79,0.0,0.0,90,Mist,mist,2016-03-09 12:00:00,5099,False
,277.79,0.0,0.0,90,Mist,mist,2016-03-09 14:00:00,5347,False
,278.01,0.0,0.0,90,Mist,mist,2016-03-09 16:00:00,6843,False
,276.94,0.0,0.0,90,Mist,mist,2016-03-09 18:00:00,4639,False
,276.44,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-09 20:00:00,2653,False
,276.0,0.0,0.0,90,Rain,light rain,2016-03-09 22:00:00,1671,False
,275.72,0.0,0.0,90,Clouds,overcast clouds,2016-03-10 00:00:00,585,False
,274.82,0.0,0.0,90,Mist,mist,2016-03-10 02:00:00,280,False
,274.35,0.0,0.0,90,Mist,mist,2016-03-10 04:00:00,896,False
,274.08,0.0,0.0,90,Mist,mist,2016-03-10 06:00:00,5764,False
,273.82,0.0,0.0,90,Mist,mist,2016-03-10 08:00:00,6009,False
,274.42,0.0,0.0,90,Clouds,overcast clouds,2016-03-10 10:00:00,4489,False
,275.65,0.0,0.0,90,Haze,haze,2016-03-10 12:00:00,5247,False
,277.22,0.0,0.0,1,Clear,sky is clear,2016-03-10 13:00:00,5188,False
,278.72,0.0,0.0,1,Clear,sky is clear,2016-03-10 14:00:00,5640,False
,280.15,0.0,0.0,1,Clear,sky is clear,2016-03-10 16:00:00,6823,False
,280.88,0.0,0.0,1,Clear,sky is clear,2016-03-10 18:00:00,4794,False
,275.65,0.0,0.0,5,Clear,sky is clear,2016-03-10 20:00:00,2875,False
,273.15,0.0,0.0,1,Clear,sky is clear,2016-03-10 22:00:00,2754,False
,271.93,0.0,0.0,1,Mist,mist,2016-03-10 23:00:00,1210,False
,271.75,0.0,0.0,1,Mist,mist,2016-03-11 00:00:00,710,False
,271.79,0.0,0.0,1,Mist,mist,2016-03-11 01:00:00,441,False
,270.82,0.0,0.0,1,Mist,mist,2016-03-11 03:00:00,375,False
,270.68,0.0,0.0,1,Mist,mist,2016-03-11 05:00:00,2545,False
,271.75,0.0,0.0,1,Mist,mist,2016-03-11 06:00:00,5400,False
,272.72,0.0,0.0,1,Mist,mist,2016-03-11 07:00:00,6690,False
,275.79,0.0,0.0,1,Mist,mist,2016-03-11 09:00:00,4996,False
,280.92,0.0,0.0,1,Clear,sky is clear,2016-03-11 11:00:00,5434,False
,285.79,0.0,0.0,1,Clear,sky is clear,2016-03-11 12:00:00,5731,False
,288.15,0.0,0.0,1,Clear,sky is clear,2016-03-11 14:00:00,5835,False
,290.58,0.0,0.0,1,Clear,sky is clear,2016-03-11 16:00:00,6562,False
,290.51,0.0,0.0,1,Clear,sky is clear,2016-03-11 18:00:00,5074,False
,287.15,0.0,0.0,5,Clear,sky is clear,2016-03-11 20:00:00,3086,False
,286.36,0.0,0.0,1,Clear,sky is clear,2016-03-11 22:00:00,2694,False
,285.65,0.0,0.0,1,Clear,sky is clear,2016-03-11 23:00:00,2084,False
,285.22,0.0,0.0,1,Clear,sky is clear,2016-03-12 01:00:00,863,False
,283.35,0.0,0.0,1,Clear,sky is clear,2016-03-12 02:00:00,652,False
,283.29,0.0,0.0,1,Clear,sky is clear,2016-03-12 03:00:00,439,False
,282.15,0.0,0.0,1,Clear,sky is clear,2016-03-12 05:00:00,789,False
,279.96,0.0,0.0,1,Clear,sky is clear,2016-03-12 07:00:00,2444,False
,283.64,0.0,0.0,5,Clear,sky is clear,2016-03-12 08:00:00,3792,False
,288.3,0.0,0.0,1,Clear,sky is clear,2016-03-12 10:00:00,4679,False
,290.93,0.0,0.0,1,Clear,sky is clear,2016-03-12 12:00:00,5506,False
,292.14,0.0,0.0,40,Clouds,scattered clouds,2016-03-12 13:00:00,5126,False
,292.62,0.0,0.0,1,Clear,sky is clear,2016-03-12 14:00:00,5193,False
,293.65,0.0,0.0,1,Clear,sky is clear,2016-03-12 16:00:00,5361,False
,291.15,0.0,0.0,75,Clouds,broken clouds,2016-03-12 18:00:00,4836,False
,286.82,0.0,0.0,1,Clear,sky is clear,2016-03-12 20:00:00,3373,False
,283.87,0.0,0.0,1,Clear,sky is clear,2016-03-12 21:00:00,3261,False
,282.75,0.0,0.0,1,Clear,sky is clear,2016-03-12 22:00:00,3505,False
,283.46,0.0,0.0,1,Clear,sky is clear,2016-03-12 23:00:00,2421,False
,282.5,0.0,0.0,1,Clear,sky is clear,2016-03-13 00:00:00,1851,False
,282.29,0.0,0.0,1,Clear,sky is clear,2016-03-13 01:00:00,999,False
,282.15,0.0,0.0,1,Drizzle,light intensity drizzle,2016-03-13 04:00:00,451,False
,282.15,0.0,0.0,1,Rain,moderate rain,2016-03-13 05:00:00,469,False
,281.55,0.0,0.0,40,Rain,light rain,2016-03-13 07:00:00,1091,False
,281.62,0.0,0.0,75,Mist,mist,2016-03-13 08:00:00,1693,False
,282.58,0.0,0.0,90,Rain,light rain,2016-03-13 09:00:00,2401,False
,283.61,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 10:00:00,3301,False
,284.37,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 11:00:00,3608,False
,284.93,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 12:00:00,4257,False
,285.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 13:00:00,4647,False
,285.28,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 15:00:00,4370,False
,284.82,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 17:00:00,4218,False
,284.62,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 19:00:00,3065,False
,284.15,0.0,0.0,90,Rain,light rain,2016-03-13 21:00:00,2377,False
,283.72,0.0,0.0,75,Mist,mist,2016-03-13 22:00:00,1943,False
,283.43,0.0,0.0,90,Mist,mist,2016-03-14 00:00:00,676,False
,283.08,0.0,0.0,90,Rain,light rain,2016-03-14 02:00:00,351,False
,282.5,0.0,0.0,90,Fog,fog,2016-03-14 04:00:00,942,False
,282.22,0.0,0.0,90,Drizzle,drizzle,2016-03-14 05:00:00,2776,False
,281.93,0.0,0.0,90,Mist,mist,2016-03-14 08:00:00,5969,False
,282.36,0.0,0.0,90,Fog,fog,2016-03-14 09:00:00,4844,False
,282.86,0.0,0.0,90,Fog,fog,2016-03-14 10:00:00,4196,False
,283.65,0.0,0.0,90,Mist,mist,2016-03-14 12:00:00,4659,False
,284.84,0.0,0.0,90,Mist,mist,2016-03-14 13:00:00,4820,False
,285.94,0.0,0.0,90,Haze,haze,2016-03-14 15:00:00,5721,False
,286.87,0.0,0.0,90,Haze,haze,2016-03-14 17:00:00,6372,False
,286.38,0.0,0.0,90,Haze,haze,2016-03-14 19:00:00,3197,False
,285.79,0.0,0.0,90,Mist,mist,2016-03-14 21:00:00,2160,False
,285.22,0.0,0.0,75,Mist,mist,2016-03-14 23:00:00,1034,False
,284.86,0.0,0.0,40,Mist,mist,2016-03-15 00:00:00,598,False
,284.93,0.0,0.0,1,Mist,mist,2016-03-15 01:00:00,357,False
,285.01,0.0,0.0,1,Mist,mist,2016-03-15 03:00:00,335,False
,285.08,0.0,0.0,90,Mist,mist,2016-03-15 05:00:00,2683,False
,284.86,0.0,0.0,90,Mist,mist,2016-03-15 06:00:00,5375,False
,284.36,0.0,0.0,90,Rain,moderate rain,2016-03-15 08:00:00,5771,False
,284.36,0.0,0.0,90,Mist,mist,2016-03-15 09:00:00,5214,False
,284.58,0.0,0.0,90,Mist,mist,2016-03-15 10:00:00,4516,False
,284.48,0.0,0.0,90,Mist,mist,2016-03-15 11:00:00,4584,False
,284.74,0.0,0.0,90,Rain,heavy intensity rain,2016-03-15 12:00:00,5085,False
,284.68,0.0,0.0,90,Drizzle,drizzle,2016-03-15 13:00:00,5185,False
,284.8,0.0,0.0,90,Mist,mist,2016-03-15 16:00:00,6503,False
,283.51,0.0,0.0,90,Rain,heavy intensity rain,2016-03-15 18:00:00,4460,False
,282.58,0.0,0.0,75,Rain,moderate rain,2016-03-15 20:00:00,2831,False
,282.01,0.0,0.0,90,Rain,moderate rain,2016-03-15 21:00:00,2458,False
,281.79,0.0,0.0,90,Drizzle,drizzle,2016-03-15 22:00:00,1776,False
,281.22,0.0,0.0,90,Rain,moderate rain,2016-03-15 23:00:00,1002,False
,280.79,0.0,0.0,90,Rain,moderate rain,2016-03-16 00:00:00,621,False
,280.36,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-16 01:00:00,400,False
,279.72,0.0,0.0,90,Rain,light rain,2016-03-16 02:00:00,245,False
,279.22,0.0,0.0,90,Rain,moderate rain,2016-03-16 04:00:00,876,False
,278.22,0.0,0.0,90,Rain,moderate rain,2016-03-16 05:00:00,2704,False
,278.29,0.0,0.0,75,Rain,moderate rain,2016-03-16 06:00:00,5656,False
,278.02,0.0,0.0,90,Rain,moderate rain,2016-03-16 07:00:00,6712,False
,277.66,0.0,0.0,90,Drizzle,drizzle,2016-03-16 09:00:00,5422,False
,278.43,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 10:00:00,4536,False
,278.65,0.0,0.0,75,Clouds,broken clouds,2016-03-16 11:00:00,4980,False
,279.5,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 12:00:00,5059,False
,280.8,0.0,0.0,75,Clouds,broken clouds,2016-03-16 13:00:00,5170,False
,280.44,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 16:00:00,6976,False
,279.8,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 18:00:00,4827,False
,279.29,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 20:00:00,3156,False
,278.51,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 21:00:00,2722,False
,278.5,0.0,0.0,1,Clear,sky is clear,2016-03-16 22:00:00,1748,False
,278.36,0.0,0.0,90,Rain,light rain,2016-03-16 23:00:00,1144,False
,278.0,0.0,0.0,90,Rain,light rain,2016-03-17 00:00:00,634,False
,277.43,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-17 01:00:00,419,False
,276.49,0.0,0.0,90,Rain,moderate rain,2016-03-17 02:00:00,267,False
,275.82,0.0,0.0,90,Snow,light snow,2016-03-17 03:00:00,337,False
,275.22,0.0,0.0,90,Rain,light rain,2016-03-17 04:00:00,887,False
,274.86,0.0,0.0,40,Snow,light snow,2016-03-17 05:00:00,2651,False
,275.01,0.0,0.0,1,Clear,sky is clear,2016-03-17 06:00:00,5580,False
,274.61,0.0,0.0,1,Clear,sky is clear,2016-03-17 07:00:00,6613,False
,274.86,0.0,0.0,1,Clear,sky is clear,2016-03-17 08:00:00,6104,False
,276.22,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 09:00:00,5283,False
,277.36,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 11:00:00,4942,False
,277.38,0.0,0.0,90,Snow,light snow,2016-03-17 12:00:00,5142,False
,277.22,0.0,0.0,90,Snow,light snow,2016-03-17 13:00:00,5501,False
,277.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 14:00:00,5948,False
,276.94,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 16:00:00,6694,False
,276.03,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 17:00:00,6253,False
,276.07,0.0,0.0,90,Rain,light rain,2016-03-17 18:00:00,4652,False
,275.58,0.0,0.0,90,Snow,light snow,2016-03-17 19:00:00,3434,False
,275.31,0.0,0.0,75,Snow,light snow,2016-03-17 20:00:00,3239,False
,275.15,0.0,0.0,90,Snow,light snow,2016-03-17 21:00:00,2916,False
,274.55,0.0,0.0,90,Snow,light snow,2016-03-17 22:00:00,2574,False
,274.08,0.0,0.0,90,Snow,light snow,2016-03-17 23:00:00,1450,False
,273.55,0.0,0.0,90,Snow,light snow,2016-03-18 00:00:00,632,False
,273.36,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 01:00:00,404,False
,273.39,0.0,0.0,90,Rain,light rain,2016-03-18 02:00:00,290,False
,273.35,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 03:00:00,348,False
,273.28,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 04:00:00,900,False
,273.08,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 05:00:00,2577,False
,272.95,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 06:00:00,5192,False
,272.69,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 07:00:00,6111,False
,272.51,0.0,0.0,90,Snow,light snow,2016-03-18 08:00:00,5414,False
,273.61,0.0,0.0,90,Mist,mist,2016-03-18 10:00:00,4796,False
,273.58,0.0,0.0,90,Mist,mist,2016-03-18 11:00:00,5219,False
,274.15,0.0,0.0,36,Snow,light snow,2016-03-18 12:00:00,5695,False
,274.49,0.0,0.0,90,Snow,light snow,2016-03-18 13:00:00,5490,False
,274.69,0.0,0.0,90,Snow,light snow,2016-03-18 15:00:00,6218,False
,274.75,0.0,0.0,90,Rain,light rain,2016-03-18 17:00:00,5954,False
,274.37,0.0,0.0,90,Snow,light snow,2016-03-18 18:00:00,4836,False
,273.58,0.0,0.0,90,Snow,light snow,2016-03-18 21:00:00,2913,False
,272.8,0.0,0.0,90,Snow,light snow,2016-03-18 22:00:00,3203,False
,272.44,0.0,0.0,90,Snow,light snow,2016-03-18 23:00:00,1774,False
,271.51,0.0,0.0,90,Snow,light snow,2016-03-19 00:00:00,1155,False
,271.22,0.0,0.0,90,Snow,light snow,2016-03-19 01:00:00,669,False
,271.15,0.0,0.0,90,Snow,light snow,2016-03-19 02:00:00,586,False
,270.68,0.0,0.0,90,Snow,light snow,2016-03-19 03:00:00,385,False
,270.55,0.0,0.0,90,Snow,light snow,2016-03-19 04:00:00,360,False
,270.37,0.0,0.0,90,Snow,light snow,2016-03-19 05:00:00,689,False
,270.62,0.0,0.0,90,Snow,light snow,2016-03-19 07:00:00,1941,False
,270.79,0.0,0.0,90,Snow,light snow,2016-03-19 08:00:00,3125,False
,271.35,0.0,0.0,90,Snow,light snow,2016-03-19 09:00:00,3637,False
,271.95,0.0,0.0,90,Snow,light snow,2016-03-19 10:00:00,4302,False
,272.55,0.0,0.0,90,Snow,light snow,2016-03-19 11:00:00,4717,False
,273.95,0.0,0.0,90,Snow,light snow,2016-03-19 12:00:00,5108,False
,274.82,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 13:00:00,4806,False
,276.02,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 14:00:00,4793,False
,276.82,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 16:00:00,6371,False
,277.44,0.0,0.0,75,Clouds,broken clouds,2016-03-19 18:00:00,4256,False
,276.22,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 19:00:00,3626,False
,273.51,0.0,0.0,1,Clear,sky is clear,2016-03-19 23:00:00,2021,False
,271.41,0.0,0.0,90,Clouds,overcast clouds,2016-03-20 02:00:00,975,False
,269.79,0.0,0.0,1,Clear,sky is clear,2016-03-20 05:00:00,606,False
,270.22,0.0,0.0,1,Clear,sky is clear,2016-03-20 06:00:00,943,False
,269.94,0.0,0.0,1,Clear,sky is clear,2016-03-20 08:00:00,2093,False
,273.01,0.0,0.0,1,Clear,sky is clear,2016-03-20 09:00:00,2858,False
,274.58,0.0,0.0,1,Clear,sky is clear,2016-03-20 10:00:00,3608,False
,275.95,0.0,0.0,90,Clouds,overcast clouds,2016-03-20 11:00:00,3917,False
,277.07,0.0,0.0,75,Clouds,broken clouds,2016-03-20 13:00:00,4757,False
,277.95,0.0,0.0,75,Clouds,broken clouds,2016-03-20 14:00:00,4760,False
,278.68,0.0,0.0,40,Clouds,scattered clouds,2016-03-20 17:00:00,4356,False
,278.15,0.0,0.0,1,Clear,sky is clear,2016-03-20 19:00:00,3470,False
,275.58,0.0,0.0,1,Clear,sky is clear,2016-03-20 20:00:00,2721,False
,274.41,0.0,0.0,1,Clear,sky is clear,2016-03-20 21:00:00,2040,False
,273.79,0.0,0.0,1,Clear,sky is clear,2016-03-20 23:00:00,992,False
,272.62,0.0,0.0,1,Clear,sky is clear,2016-03-21 00:00:00,591,False
,271.95,0.0,0.0,1,Clear,sky is clear,2016-03-21 01:00:00,353,False
,271.35,0.0,0.0,1,Clear,sky is clear,2016-03-21 02:00:00,304,False
,270.95,0.0,0.0,1,Clear,sky is clear,2016-03-21 03:00:00,318,False
,270.68,0.0,0.0,1,Clear,sky is clear,2016-03-21 04:00:00,858,False
,269.62,0.0,0.0,1,Clear,sky is clear,2016-03-21 06:00:00,5468,False
,269.22,0.0,0.0,1,Clear,sky is clear,2016-03-21 07:00:00,6536,False
,271.15,0.0,0.0,1,Clear,sky is clear,2016-03-21 08:00:00,5884,False
,275.69,0.0,0.0,1,Clear,sky is clear,2016-03-21 10:00:00,4258,False
,276.94,0.0,0.0,1,Clear,sky is clear,2016-03-21 11:00:00,4535,False
,278.84,0.0,0.0,90,Clouds,overcast clouds,2016-03-21 13:00:00,4843,False
,281.51,0.0,0.0,90,Clouds,overcast clouds,2016-03-21 14:00:00,5260,False
,282.43,0.0,0.0,1,Clear,sky is clear,2016-03-21 15:00:00,5832,False
,283.51,0.0,0.0,1,Clear,sky is clear,2016-03-21 17:00:00,6321,False
,283.44,0.0,0.0,1,Clear,sky is clear,2016-03-21 19:00:00,3282,False
,281.46,0.0,0.0,75,Clouds,broken clouds,2016-03-21 21:00:00,2178,False
,279.55,0.0,0.0,1,Clear,sky is clear,2016-03-21 22:00:00,1520,False
,279.15,0.0,0.0,1,Clear,sky is clear,2016-03-21 23:00:00,951,False
,278.58,0.0,0.0,1,Clear,sky is clear,2016-03-22 00:00:00,536,False
,278.22,0.0,0.0,1,Clear,sky is clear,2016-03-22 01:00:00,383,False
,278.29,0.0,0.0,1,Clear,sky is clear,2016-03-22 02:00:00,288,False
,277.48,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 04:00:00,884,False
,276.93,0.0,0.0,1,Clear,sky is clear,2016-03-22 06:00:00,5649,False
,276.15,0.0,0.0,1,Clear,sky is clear,2016-03-22 08:00:00,6137,False
,278.08,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 09:00:00,5252,False
,278.16,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 10:00:00,4609,False
,281.15,0.0,0.0,1,Clear,sky is clear,2016-03-22 11:00:00,4952,False
,282.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 12:00:00,5061,False
,283.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 13:00:00,5165,False
,284.3,0.0,0.0,90,Clouds,overcast clouds,2016-03-22 15:00:00,5882,False
,284.3,0.0,0.0,1,Clear,sky is clear,2016-03-22 17:00:00,6328,False
,280.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 19:00:00,3456,False
,276.63,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 20:00:00,2993,False
,274.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 23:00:00,1279,False
,274.01,0.0,0.0,1,Clear,sky is clear,2016-03-23 00:00:00,723,False
,273.88,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 01:00:00,431,False
,274.02,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 02:00:00,349,False
,274.3,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 04:00:00,990,False
,273.95,0.0,0.0,75,Clouds,broken clouds,2016-03-23 05:00:00,2844,False
,273.65,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 06:00:00,5544,False
,273.73,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 07:00:00,6945,False
,273.94,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 09:00:00,5117,False
,274.62,0.0,0.0,90,Snow,light snow,2016-03-23 10:00:00,4504,False
,274.46,0.0,0.0,90,Snow,snow,2016-03-23 11:00:00,4725,False
,274.5,0.0,0.0,90,Snow,light snow,2016-03-23 12:00:00,4819,False
,274.48,0.0,0.0,90,Snow,light snow,2016-03-23 14:00:00,5154,False
,273.94,0.0,0.0,90,Snow,heavy snow,2016-03-23 16:00:00,5633,False
,273.47,0.0,0.0,90,Snow,snow,2016-03-23 18:00:00,3870,False
,273.21,0.0,0.0,90,Mist,mist,2016-03-23 19:00:00,2713,False
,273.01,0.0,0.0,75,Snow,light snow,2016-03-23 22:00:00,1555,False
,273.0,0.0,0.0,1,Clear,sky is clear,2016-03-23 23:00:00,915,False
,272.86,0.0,0.0,1,Snow,light snow,2016-03-24 00:00:00,545,False
,272.55,0.0,0.0,1,Clear,sky is clear,2016-03-24 01:00:00,342,False
,272.35,0.0,0.0,40,Clouds,scattered clouds,2016-03-24 02:00:00,262,False
,272.08,0.0,0.0,1,Snow,light snow,2016-03-24 03:00:00,351,False
,272.01,0.0,0.0,1,Snow,light snow,2016-03-24 05:00:00,2616,False
,271.42,0.0,0.0,1,Clear,sky is clear,2016-03-24 07:00:00,6381,False
,271.51,0.0,0.0,1,Clear,sky is clear,2016-03-24 09:00:00,5018,False
,273.48,0.0,0.0,40,Clouds,scattered clouds,2016-03-24 10:00:00,4428,False
,274.72,0.0,0.0,1,Clear,sky is clear,2016-03-24 11:00:00,4670,False
,276.47,0.0,0.0,1,Clear,sky is clear,2016-03-24 13:00:00,5201,False
,279.76,0.0,0.0,5,Clear,sky is clear,2016-03-24 15:00:00,5943,False
,280.61,0.0,0.0,1,Clear,sky is clear,2016-03-24 17:00:00,6382,False
,279.95,0.0,0.0,5,Clear,sky is clear,2016-03-24 18:00:00,4728,False
,276.09,0.0,0.0,5,Clear,sky is clear,2016-03-24 21:00:00,3772,False
,273.09,0.0,0.0,1,Clear,sky is clear,2016-03-24 22:00:00,3710,False
,272.22,0.0,0.0,1,Clear,sky is clear,2016-03-24 23:00:00,1436,False
,271.23,0.0,0.0,1,Clear,sky is clear,2016-03-25 00:00:00,820,False
,271.58,0.0,0.0,1,Clear,sky is clear,2016-03-25 01:00:00,494,False
,271.29,0.0,0.0,1,Clear,sky is clear,2016-03-25 02:00:00,391,False
,271.08,0.0,0.0,1,Clear,sky is clear,2016-03-25 03:00:00,357,False
,270.84,0.0,0.0,1,Clear,sky is clear,2016-03-25 05:00:00,2106,False
,270.58,0.0,0.0,1,Clear,sky is clear,2016-03-25 06:00:00,4695,False
,270.81,0.0,0.0,1,Haze,haze,2016-03-25 07:00:00,5509,False
,271.69,0.0,0.0,1,Clear,sky is clear,2016-03-25 08:00:00,5170,False
,274.14,0.0,0.0,1,Clear,sky is clear,2016-03-25 09:00:00,4671,False
,276.41,0.0,0.0,1,Clear,sky is clear,2016-03-25 10:00:00,4845,False
,278.22,0.0,0.0,1,Clear,sky is clear,2016-03-25 12:00:00,5698,False
,280.48,0.0,0.0,1,Clear,sky is clear,2016-03-25 13:00:00,5553,False
,281.21,0.0,0.0,90,Clouds,overcast clouds,2016-03-25 14:00:00,5800,False
,281.55,0.0,0.0,75,Clouds,broken clouds,2016-03-25 17:00:00,5518,False
,280.48,0.0,0.0,90,Rain,moderate rain,2016-03-25 19:00:00,3681,False
,278.94,0.0,0.0,90,Rain,light rain,2016-03-25 21:00:00,2913,False
,278.58,0.0,0.0,90,Drizzle,drizzle,2016-03-25 23:00:00,1702,False
,278.58,0.0,0.0,90,Drizzle,drizzle,2016-03-26 00:00:00,1328,False
,278.58,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-26 02:00:00,727,False
,278.15,0.0,0.0,90,Mist,mist,2016-03-26 04:00:00,484,False
